Driver,Team,LapNumber,LapTimeSec,Sector1Sec,Sector2Sec,Sector3Sec,Compound,TyreLife,SpeedST,IsPersonalBest,TrackStatus,Position,IsAccurate,Year,Circuit,Round
PER,Red Bull Racing,10.0,84.583,28.477,30.159,25.947,INTERMEDIATE,9.0,277.0,False,1,1.0,True,2023,Zandvoort,13
PER,Red Bull Racing,11.0,85.107,28.706,30.65,25.751,INTERMEDIATE,10.0,280.0,False,1,1.0,True,2023,Zandvoort,13
PER,Red Bull Racing,12.0,88.439,29.203,30.215,29.021,INTERMEDIATE,11.0,278.0,False,1,1.0,False,2023,Zandvoort,13
PER,Red Bull Racing,13.0,98.175,46.063,27.944,24.168,SOFT,1.0,278.0,False,1,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,14.0,76.876,26.617,26.718,23.541,SOFT,2.0,292.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,15.0,77.081,26.571,27.017,23.493,SOFT,3.0,299.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,16.0,85.78,26.334,27.612,31.834,SOFT,4.0,285.0,False,124,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,17.0,121.049,38.49,46.372,36.187,SOFT,5.0,220.0,False,4,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,18.0,128.368,44.108,45.168,39.092,SOFT,6.0,181.0,False,4,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,19.0,119.275,42.691,42.8,33.784,SOFT,7.0,110.0,False,4,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,20.0,116.001,38.916,43.023,34.062,SOFT,8.0,161.0,False,4,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,21.0,126.927,38.364,41.037,47.526,SOFT,9.0,225.0,False,41,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,22.0,76.989,26.467,27.123,23.399,SOFT,10.0,300.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,23.0,76.451,26.001,27.008,23.442,SOFT,11.0,299.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,24.0,75.8,25.999,26.608,23.193,SOFT,12.0,291.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,25.0,76.175,25.965,26.888,23.322,SOFT,13.0,293.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,26.0,76.38,26.207,27.018,23.155,SOFT,14.0,288.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,27.0,75.959,26.016,26.988,22.955,SOFT,15.0,294.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,28.0,75.777,25.959,26.836,22.982,SOFT,16.0,300.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,29.0,75.629,25.878,26.801,22.95,SOFT,17.0,296.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,30.0,75.576,25.851,26.839,22.886,SOFT,18.0,297.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,31.0,75.697,25.833,27.024,22.84,SOFT,19.0,295.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,32.0,75.764,25.814,26.876,23.074,SOFT,20.0,295.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,33.0,75.615,25.846,26.944,22.825,SOFT,21.0,294.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,34.0,75.377,25.772,26.758,22.847,SOFT,22.0,297.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,35.0,75.517,25.831,26.855,22.831,SOFT,23.0,296.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,36.0,75.782,25.848,27.051,22.883,SOFT,24.0,298.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,37.0,75.609,25.854,26.883,22.872,SOFT,25.0,301.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,38.0,75.44,25.865,26.705,22.87,SOFT,26.0,295.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,39.0,75.461,25.774,26.855,22.832,SOFT,27.0,294.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,40.0,75.676,25.858,26.949,22.869,SOFT,28.0,294.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,41.0,75.546,25.814,26.9,22.832,SOFT,29.0,296.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,42.0,75.822,25.847,27.017,22.958,SOFT,30.0,296.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,43.0,75.776,25.757,27.202,22.817,SOFT,31.0,296.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,44.0,75.722,25.897,26.931,22.894,SOFT,32.0,297.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,45.0,78.655,25.826,27.017,25.812,SOFT,33.0,296.0,False,1,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,46.0,93.107,43.703,26.665,22.739,SOFT,2.0,296.0,False,1,4.0,False,2023,Zandvoort,13
PER,Red Bull Racing,47.0,74.318,25.598,26.269,22.451,SOFT,3.0,295.0,True,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,48.0,74.867,25.581,26.635,22.651,SOFT,4.0,288.0,False,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,49.0,74.847,25.739,26.474,22.634,SOFT,5.0,296.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,50.0,74.714,25.627,26.456,22.631,SOFT,6.0,294.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,51.0,74.702,25.685,26.516,22.501,SOFT,7.0,291.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,52.0,74.658,25.67,26.361,22.627,SOFT,8.0,289.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,53.0,74.715,25.629,26.478,22.608,SOFT,9.0,294.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,54.0,75.006,25.637,26.739,22.63,SOFT,10.0,295.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,55.0,75.161,25.759,26.699,22.703,SOFT,11.0,291.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,56.0,74.656,25.496,26.535,22.625,SOFT,12.0,303.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,57.0,74.315,25.445,26.367,22.503,SOFT,13.0,298.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,58.0,74.313,25.5,26.306,22.507,SOFT,14.0,299.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,59.0,74.231,25.463,26.255,22.513,SOFT,15.0,299.0,True,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,60.0,78.349,25.403,26.264,26.682,SOFT,16.0,303.0,False,1,2.0,False,2023,Zandvoort,13
PER,Red Bull Racing,61.0,109.85,55.206,29.265,25.379,INTERMEDIATE,7.0,303.0,False,1,3.0,False,2023,Zandvoort,13
PER,Red Bull Racing,62.0,83.125,29.171,28.825,25.129,INTERMEDIATE,8.0,265.0,False,1,2.0,True,2023,Zandvoort,13
PER,Red Bull Racing,63.0,110.512,40.544,29.498,40.47,INTERMEDIATE,9.0,274.0,False,126,4.0,False,2023,Zandvoort,13
PER,Red Bull Racing,64.0,,,31.958,36.705,INTERMEDIATE,7.0,,False,651,6.0,False,2023,Zandvoort,13
PER,Red Bull Racing,65.0,,83.888,48.645,39.639,INTERMEDIATE,8.0,274.0,False,14,3.0,False,2023,Zandvoort,13
PER,Red Bull Racing,66.0,137.436,46.196,45.987,45.253,INTERMEDIATE,9.0,159.0,False,41,3.0,False,2023,Zandvoort,13
PER,Red Bull Racing,67.0,86.386,30.518,29.375,26.493,INTERMEDIATE,10.0,241.0,False,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,68.0,83.139,28.847,28.316,25.976,INTERMEDIATE,11.0,256.0,False,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,69.0,82.21,28.41,28.128,25.672,INTERMEDIATE,12.0,265.0,False,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,70.0,81.828,28.15,28.089,25.589,INTERMEDIATE,13.0,279.0,False,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,71.0,81.666,27.982,28.316,25.368,INTERMEDIATE,14.0,278.0,False,1,3.0,True,2023,Zandvoort,13
PER,Red Bull Racing,72.0,81.699,28.079,28.269,25.351,INTERMEDIATE,15.0,279.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,1.0,92.766,,28.764,30.59,SOFT,1.0,215.0,False,1,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,2.0,110.145,36.326,36.088,37.731,SOFT,2.0,185.0,False,1,5.0,False,2023,Zandvoort,13
ALO,Aston Martin,3.0,109.357,50.061,31.83,27.466,INTERMEDIATE,1.0,185.0,False,1,7.0,False,2023,Zandvoort,13
ALO,Aston Martin,4.0,86.225,29.727,29.997,26.501,INTERMEDIATE,2.0,250.0,True,1,6.0,True,2023,Zandvoort,13
ALO,Aston Martin,5.0,84.932,28.791,29.539,26.602,INTERMEDIATE,3.0,274.0,True,1,6.0,True,2023,Zandvoort,13
ALO,Aston Martin,6.0,83.975,28.514,29.587,25.874,INTERMEDIATE,4.0,269.0,True,1,5.0,True,2023,Zandvoort,13
ALO,Aston Martin,7.0,83.182,28.06,29.202,25.92,INTERMEDIATE,5.0,271.0,True,1,5.0,True,2023,Zandvoort,13
ALO,Aston Martin,8.0,83.756,28.038,29.77,25.948,INTERMEDIATE,6.0,269.0,False,1,5.0,True,2023,Zandvoort,13
ALO,Aston Martin,9.0,84.325,28.381,30.097,25.847,INTERMEDIATE,7.0,275.0,False,1,5.0,True,2023,Zandvoort,13
ALO,Aston Martin,10.0,88.333,28.21,30.648,29.475,INTERMEDIATE,8.0,275.0,False,1,5.0,False,2023,Zandvoort,13
ALO,Aston Martin,11.0,100.065,47.324,28.458,24.283,SOFT,1.0,275.0,False,1,5.0,False,2023,Zandvoort,13
ALO,Aston Martin,12.0,77.979,26.723,27.395,23.861,SOFT,2.0,290.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,13.0,77.643,26.406,27.557,23.68,SOFT,3.0,296.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,14.0,77.413,26.417,27.192,23.804,SOFT,4.0,298.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,15.0,77.415,26.491,27.432,23.492,SOFT,5.0,290.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,16.0,87.815,26.287,27.591,33.937,SOFT,6.0,291.0,False,124,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,17.0,118.298,38.091,43.842,36.365,SOFT,7.0,236.0,False,4,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,18.0,128.354,44.57,45.254,38.53,SOFT,8.0,125.0,False,4,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,19.0,119.078,42.625,42.897,33.556,SOFT,9.0,109.0,False,4,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,20.0,116.043,38.57,43.634,33.839,SOFT,10.0,124.0,False,4,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,21.0,125.885,38.355,41.614,45.916,SOFT,11.0,239.0,False,41,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,22.0,77.482,26.863,27.17,23.449,SOFT,12.0,280.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,23.0,76.681,26.507,26.99,23.184,SOFT,13.0,296.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,24.0,76.183,26.231,26.873,23.079,SOFT,14.0,297.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,25.0,76.054,26.002,26.974,23.078,SOFT,15.0,298.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,26.0,75.885,26.03,26.982,22.873,SOFT,16.0,302.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,27.0,75.944,26.089,26.998,22.857,SOFT,17.0,305.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,28.0,76.373,26.082,27.141,23.15,SOFT,18.0,311.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,29.0,76.333,26.215,27.079,23.039,SOFT,19.0,293.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,30.0,75.921,25.91,27.046,22.965,SOFT,20.0,297.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,31.0,76.097,25.915,27.202,22.98,SOFT,21.0,297.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,32.0,76.282,26.053,27.24,22.989,SOFT,22.0,296.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,33.0,75.842,25.884,27.129,22.829,SOFT,23.0,296.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,34.0,75.813,25.744,27.191,22.878,SOFT,24.0,300.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,35.0,75.69,25.73,27.149,22.811,SOFT,25.0,300.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,36.0,75.575,25.752,27.021,22.802,SOFT,26.0,301.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,37.0,75.674,25.817,27.068,22.789,SOFT,27.0,297.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,38.0,75.836,25.892,27.137,22.807,SOFT,28.0,300.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,39.0,75.612,25.722,27.107,22.783,SOFT,29.0,301.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,40.0,75.577,25.739,27.11,22.728,SOFT,30.0,302.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,41.0,75.743,25.764,27.243,22.736,SOFT,31.0,303.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,42.0,75.686,25.629,27.29,22.767,SOFT,32.0,302.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,43.0,75.829,25.598,27.324,22.907,SOFT,33.0,303.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,44.0,75.615,25.66,27.205,22.75,SOFT,34.0,302.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,45.0,75.737,25.649,27.377,22.711,SOFT,35.0,303.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,46.0,75.967,25.623,27.442,22.902,SOFT,36.0,302.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,47.0,75.841,25.71,27.252,22.879,SOFT,37.0,302.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,48.0,79.319,25.652,27.369,26.298,SOFT,38.0,303.0,False,1,2.0,False,2023,Zandvoort,13
ALO,Aston Martin,49.0,98.405,49.636,26.455,22.314,SOFT,3.0,303.0,False,1,4.0,False,2023,Zandvoort,13
ALO,Aston Martin,50.0,74.153,25.381,26.357,22.415,SOFT,4.0,304.0,True,1,4.0,True,2023,Zandvoort,13
ALO,Aston Martin,51.0,74.106,25.35,26.406,22.35,SOFT,5.0,305.0,True,1,4.0,True,2023,Zandvoort,13
ALO,Aston Martin,52.0,75.514,25.911,26.968,22.635,SOFT,6.0,323.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,53.0,74.348,25.383,26.574,22.391,SOFT,7.0,300.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,54.0,73.965,25.294,26.355,22.316,SOFT,8.0,302.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,55.0,73.862,25.159,26.364,22.339,SOFT,9.0,301.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,56.0,73.837,25.179,26.334,22.324,SOFT,10.0,302.0,True,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,57.0,74.319,25.323,26.55,22.446,SOFT,11.0,303.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,58.0,74.005,25.221,26.535,22.249,SOFT,12.0,302.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,59.0,74.158,25.304,26.39,22.464,SOFT,13.0,302.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,60.0,74.409,25.254,26.421,22.734,SOFT,14.0,301.0,False,1,3.0,True,2023,Zandvoort,13
ALO,Aston Martin,61.0,89.136,27.02,29.501,32.615,SOFT,15.0,288.0,False,1,2.0,False,2023,Zandvoort,13
ALO,Aston Martin,62.0,104.305,49.17,29.83,25.305,INTERMEDIATE,4.0,288.0,False,1,3.0,False,2023,Zandvoort,13
ALO,Aston Martin,63.0,100.079,32.516,30.085,37.478,INTERMEDIATE,5.0,218.0,False,126,2.0,False,2023,Zandvoort,13
ALO,Aston Martin,64.0,142.422,47.81,47.354,47.258,INTERMEDIATE,6.0,168.0,False,65,2.0,False,2023,Zandvoort,13
ALO,Aston Martin,65.0,,,48.833,39.803,INTERMEDIATE,7.0,168.0,False,14,2.0,False,2023,Zandvoort,13
ALO,Aston Martin,66.0,137.533,46.446,46.069,45.018,INTERMEDIATE,8.0,176.0,False,41,2.0,False,2023,Zandvoort,13
ALO,Aston Martin,67.0,86.0,30.445,29.234,26.321,INTERMEDIATE,9.0,241.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,68.0,83.132,28.941,28.307,25.884,INTERMEDIATE,10.0,264.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,69.0,82.3,28.478,28.138,25.684,INTERMEDIATE,11.0,259.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,70.0,82.213,28.21,28.518,25.485,INTERMEDIATE,12.0,272.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,71.0,81.622,28.057,28.148,25.417,INTERMEDIATE,13.0,275.0,False,1,2.0,True,2023,Zandvoort,13
ALO,Aston Martin,72.0,81.123,27.877,27.99,25.256,INTERMEDIATE,14.0,265.0,False,1,2.0,True,2023,Zandvoort,13
LEC,Ferrari,1.0,102.801,,29.565,38.556,SOFT,1.0,204.0,False,1,15.0,False,2023,Zandvoort,13
LEC,Ferrari,2.0,118.969,62.095,30.229,26.645,INTERMEDIATE,1.0,204.0,False,1,17.0,False,2023,Zandvoort,13
LEC,Ferrari,3.0,90.281,30.696,31.595,27.99,INTERMEDIATE,2.0,250.0,True,1,6.0,True,2023,Zandvoort,13
LEC,Ferrari,4.0,85.852,29.466,30.102,26.284,INTERMEDIATE,3.0,250.0,True,1,5.0,True,2023,Zandvoort,13
LEC,Ferrari,5.0,84.975,29.027,29.768,26.18,INTERMEDIATE,4.0,276.0,True,1,5.0,True,2023,Zandvoort,13
LEC,Ferrari,6.0,85.657,28.737,30.222,26.698,INTERMEDIATE,5.0,262.0,False,1,6.0,True,2023,Zandvoort,13
LEC,Ferrari,7.0,84.818,28.481,30.169,26.168,INTERMEDIATE,6.0,258.0,True,1,6.0,True,2023,Zandvoort,13
LEC,Ferrari,8.0,85.064,28.484,30.491,26.089,INTERMEDIATE,7.0,266.0,False,1,6.0,True,2023,Zandvoort,13
LEC,Ferrari,9.0,87.458,30.152,31.05,26.256,INTERMEDIATE,8.0,205.0,False,1,7.0,True,2023,Zandvoort,13
LEC,Ferrari,10.0,86.256,28.906,31.319,26.031,INTERMEDIATE,9.0,259.0,False,1,6.0,True,2023,Zandvoort,13
LEC,Ferrari,11.0,90.892,29.513,31.415,29.964,INTERMEDIATE,10.0,257.0,False,1,4.0,False,2023,Zandvoort,13
LEC,Ferrari,12.0,107.2,54.699,28.615,23.886,SOFT,1.0,257.0,False,1,13.0,False,2023,Zandvoort,13
LEC,Ferrari,13.0,78.149,26.872,27.826,23.451,SOFT,2.0,291.0,True,1,13.0,True,2023,Zandvoort,13
LEC,Ferrari,14.0,77.837,26.627,27.586,23.624,SOFT,3.0,301.0,True,1,13.0,True,2023,Zandvoort,13
LEC,Ferrari,15.0,77.621,26.667,27.597,23.357,SOFT,4.0,299.0,True,12,13.0,True,2023,Zandvoort,13
LEC,Ferrari,16.0,97.308,26.346,35.45,35.512,SOFT,5.0,303.0,False,24,12.0,False,2023,Zandvoort,13
LEC,Ferrari,17.0,113.845,39.328,37.079,37.438,SOFT,6.0,200.0,False,4,12.0,False,2023,Zandvoort,13
LEC,Ferrari,18.0,106.782,31.794,41.259,33.729,SOFT,7.0,262.0,False,4,12.0,False,2023,Zandvoort,13
LEC,Ferrari,19.0,123.019,44.244,48.027,30.748,SOFT,8.0,191.0,False,4,12.0,False,2023,Zandvoort,13
LEC,Ferrari,20.0,114.136,35.596,46.5,32.04,SOFT,9.0,268.0,False,4,12.0,False,2023,Zandvoort,13
LEC,Ferrari,21.0,117.665,36.485,42.181,38.999,SOFT,10.0,231.0,False,41,12.0,False,2023,Zandvoort,13
LEC,Ferrari,22.0,79.372,27.819,27.857,23.696,SOFT,11.0,261.0,False,1,12.0,True,2023,Zandvoort,13
LEC,Ferrari,23.0,78.267,26.904,27.924,23.439,SOFT,12.0,292.0,False,1,12.0,True,2023,Zandvoort,13
LEC,Ferrari,24.0,77.769,26.694,27.87,23.205,SOFT,13.0,283.0,False,1,12.0,True,2023,Zandvoort,13
LEC,Ferrari,25.0,77.863,26.665,27.816,23.382,SOFT,14.0,298.0,False,1,12.0,True,2023,Zandvoort,13
LEC,Ferrari,26.0,79.046,27.662,28.065,23.319,SOFT,15.0,304.0,False,1,14.0,True,2023,Zandvoort,13
LEC,Ferrari,27.0,77.558,26.636,27.687,23.235,SOFT,16.0,296.0,True,1,14.0,True,2023,Zandvoort,13
LEC,Ferrari,28.0,77.431,26.642,27.646,23.143,SOFT,17.0,310.0,True,1,14.0,True,2023,Zandvoort,13
LEC,Ferrari,29.0,77.418,26.647,27.708,23.063,SOFT,18.0,302.0,True,1,14.0,True,2023,Zandvoort,13
LEC,Ferrari,30.0,78.574,27.481,27.92,23.173,SOFT,19.0,309.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,31.0,77.561,26.591,27.902,23.068,SOFT,20.0,301.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,32.0,77.432,26.583,27.853,22.996,SOFT,21.0,303.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,33.0,77.277,26.486,27.704,23.087,SOFT,22.0,301.0,True,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,34.0,77.662,26.78,27.824,23.058,SOFT,23.0,303.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,35.0,78.035,26.908,27.91,23.217,SOFT,24.0,302.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,36.0,77.936,26.793,27.967,23.176,SOFT,25.0,316.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,37.0,77.454,26.582,27.753,23.119,SOFT,26.0,302.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,38.0,78.473,26.886,28.166,23.421,SOFT,27.0,306.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,39.0,77.874,26.763,27.87,23.241,SOFT,28.0,301.0,False,1,15.0,True,2023,Zandvoort,13
LEC,Ferrari,40.0,78.096,26.459,27.833,23.804,SOFT,29.0,305.0,False,1,16.0,True,2023,Zandvoort,13
LEC,Ferrari,41.0,83.662,26.905,28.271,28.486,SOFT,30.0,310.0,False,1,17.0,False,2023,Zandvoort,13
STR,Aston Martin,1.0,97.074,,29.907,32.066,SOFT,1.0,222.0,False,1,8.0,False,2023,Zandvoort,13
STR,Aston Martin,2.0,110.241,38.39,37.67,34.181,SOFT,2.0,192.0,True,1,7.0,True,2023,Zandvoort,13
STR,Aston Martin,3.0,112.03,37.623,39.423,34.984,SOFT,3.0,208.0,False,1,14.0,True,2023,Zandvoort,13
STR,Aston Martin,4.0,114.041,36.411,38.134,39.496,SOFT,4.0,187.0,False,1,18.0,False,2023,Zandvoort,13
STR,Aston Martin,5.0,103.905,48.154,28.92,26.831,INTERMEDIATE,1.0,187.0,False,1,19.0,False,2023,Zandvoort,13
STR,Aston Martin,6.0,84.554,28.434,29.078,27.042,INTERMEDIATE,2.0,268.0,True,1,18.0,True,2023,Zandvoort,13
STR,Aston Martin,7.0,86.604,29.061,29.947,27.596,INTERMEDIATE,3.0,264.0,False,1,18.0,True,2023,Zandvoort,13
STR,Aston Martin,8.0,83.782,28.35,29.753,25.679,INTERMEDIATE,4.0,247.0,True,1,18.0,True,2023,Zandvoort,13
STR,Aston Martin,9.0,89.107,28.316,30.603,30.188,INTERMEDIATE,5.0,270.0,False,1,19.0,False,2023,Zandvoort,13
STR,Aston Martin,10.0,102.634,47.493,29.522,25.619,SOFT,1.0,270.0,False,1,19.0,False,2023,Zandvoort,13
STR,Aston Martin,11.0,79.74,27.549,27.973,24.218,SOFT,2.0,283.0,True,1,19.0,True,2023,Zandvoort,13
STR,Aston Martin,12.0,77.585,26.479,27.417,23.689,SOFT,3.0,297.0,True,1,19.0,True,2023,Zandvoort,13
STR,Aston Martin,13.0,78.291,26.738,27.45,24.103,SOFT,4.0,291.0,False,1,19.0,True,2023,Zandvoort,13
STR,Aston Martin,14.0,78.114,27.063,27.231,23.82,SOFT,5.0,295.0,False,1,19.0,True,2023,Zandvoort,13
STR,Aston Martin,15.0,78.52,26.255,27.117,25.148,SOFT,6.0,300.0,False,12,19.0,True,2023,Zandvoort,13
STR,Aston Martin,16.0,113.704,37.716,39.818,36.17,SOFT,7.0,295.0,False,24,19.0,False,2023,Zandvoort,13
STR,Aston Martin,17.0,127.606,54.084,38.654,34.868,MEDIUM,1.0,295.0,False,4,19.0,False,2023,Zandvoort,13
STR,Aston Martin,18.0,84.336,29.494,29.841,25.001,MEDIUM,2.0,234.0,False,4,19.0,False,2023,Zandvoort,13
STR,Aston Martin,19.0,96.486,26.698,40.015,29.773,MEDIUM,3.0,294.0,False,4,19.0,False,2023,Zandvoort,13
STR,Aston Martin,20.0,109.885,32.905,46.591,30.389,MEDIUM,4.0,232.0,False,4,19.0,False,2023,Zandvoort,13
STR,Aston Martin,21.0,113.444,37.113,39.322,37.009,MEDIUM,5.0,192.0,False,41,18.0,False,2023,Zandvoort,13
STR,Aston Martin,22.0,78.993,27.458,27.769,23.766,MEDIUM,6.0,261.0,False,1,18.0,True,2023,Zandvoort,13
STR,Aston Martin,23.0,77.939,26.632,27.836,23.471,MEDIUM,7.0,292.0,False,1,18.0,True,2023,Zandvoort,13
STR,Aston Martin,24.0,77.367,26.811,27.659,22.897,MEDIUM,8.0,281.0,True,1,18.0,True,2023,Zandvoort,13
STR,Aston Martin,25.0,77.011,26.389,27.486,23.136,MEDIUM,9.0,305.0,True,1,17.0,True,2023,Zandvoort,13
STR,Aston Martin,26.0,77.567,26.649,27.732,23.186,MEDIUM,10.0,299.0,False,1,17.0,True,2023,Zandvoort,13
STR,Aston Martin,27.0,77.957,26.871,28.008,23.078,MEDIUM,11.0,282.0,False,1,17.0,True,2023,Zandvoort,13
STR,Aston Martin,28.0,77.549,26.554,27.947,23.048,MEDIUM,12.0,295.0,False,1,17.0,True,2023,Zandvoort,13
STR,Aston Martin,29.0,77.567,26.518,27.805,23.244,MEDIUM,13.0,309.0,False,1,17.0,True,2023,Zandvoort,13
STR,Aston Martin,30.0,77.584,26.491,27.681,23.412,MEDIUM,14.0,306.0,False,1,17.0,True,2023,Zandvoort,13
STR,Aston Martin,31.0,77.689,26.521,28.026,23.142,MEDIUM,15.0,299.0,False,1,17.0,True,2023,Zandvoort,13
